"LEGACY_NODE_ID","LEGACY_LEVEL","LEGACY_PARENT_ID","LEGACY_PATH","LEGACY_NAME","LEGACY_SLUG","CURRENT_STATUS","TARGET_L1","TARGET_L2","TARGET_L3","TARGET_L4","TARGET_STATE","RECONCILIATION_ACTION","CONFIDENCE","OWNER_DECISION_REQUIRED","POLICY_FLAG","ALIAS_REQUIRED","SUCCESSOR_COUNT","NOTES"
"hava-temizleyici-nem-cihazi","3","temizlik-iklimlendirme-kisisel-ev-aleti","Beyaz Eşya & Ev Aletleri > Temizlik, İklimlendirme & Kişisel Ev Aleti > Hava Temizleyici & Nem Cihazı","Hava Temizleyici & Nem Cihazı","hava-temizleyici-nem-cihazi","active","Beyaz Eşya & Ev Aletleri","İklimlendirme & Hava Kalitesi","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"ev-yasam","1","","Ev & Yaşam","Ev & Yaşam","ev-yasam","active","Ev & Yaşam","","","","CANONICAL_FINAL","KEEP","HIGH","NO","","NO","1",""
"mobilya","2","ev-yasam","Ev & Yaşam > Mobilya","Mobilya","mobilya","active","Ev & Yaşam","Mobilya","","","PROVISIONAL_PROPOSAL","KEEP","MEDIUM","YES","","NO","1","Target is an unapproved L2 proposal; action becomes executable only after owner finalization."
"koltuk-kanepe","3","mobilya","Ev & Yaşam > Mobilya > Koltuk & Kanepe","Koltuk & Kanepe","koltuk-kanepe","active","Ev & Yaşam","Mobilya","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"masa-sandalye","3","mobilya","Ev & Yaşam > Mobilya > Masa & Sandalye","Masa & Sandalye","masa-sandalye","active","Ev & Yaşam","Mobilya","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"yatak-baza-baslik","3","mobilya","Ev & Yaşam > Mobilya > Yatak, Baza & Başlık","Yatak, Baza & Başlık","yatak-baza-baslik","active","Ev & Yaşam","Mobilya","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"dolap-sifonyer","3","mobilya","Ev & Yaşam > Mobilya > Dolap & Şifonyer","Dolap & Şifonyer","dolap-sifonyer","active","Ev & Yaşam","Mobilya","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"raf-kitaplik-tv-unitesi","3","mobilya","Ev & Yaşam > Mobilya > Raf, Kitaplık & TV Ünitesi","Raf, Kitaplık & TV Ünitesi","raf-kitaplik-tv-unitesi","active","Ev & Yaşam","Mobilya","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"calisma-mobilyasi","3","mobilya","Ev & Yaşam > Mobilya > Çalışma Mobilyası","Çalışma Mobilyası","calisma-mobilyasi","active","Ev & Yaşam","Mobilya","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"ev-tekstili","2","ev-yasam","Ev & Yaşam > Ev Tekstili","Ev Tekstili","ev-tekstili","active","Ev & Yaşam","","","","PROVISIONAL_PROPOSAL","SPLIT","MEDIUM","YES","","NO","4","Provisional L2 candidates: Yatak & Uyku Ürünleri | Ev Tekstili | Perde & Pencere Tekstili | Halı, Kilim & Paspas"
"nevresim-yatak-ortusu","3","ev-tekstili","Ev & Yaşam > Ev Tekstili > Nevresim & Yatak Örtüsü","Nevresim & Yatak Örtüsü","nevresim-yatak-ortusu","active","Ev & Yaşam","Yatak & Uyku Ürünleri","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"yastik-yorgan","3","ev-tekstili","Ev & Yaşam > Ev Tekstili > Yastık & Yorgan","Yastık & Yorgan","yastik-yorgan","active","Ev & Yaşam","Yatak & Uyku Ürünleri","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"havlu-bornoz","3","ev-tekstili","Ev & Yaşam > Ev Tekstili > Havlu & Bornoz","Havlu & Bornoz","havlu-bornoz","active","Ev & Yaşam","","","","PROVISIONAL_PROPOSAL","UNRESOLVED","LOW","YES","","NO","0","Provisional L2 candidates: Yatak & Uyku Ürünleri | Ev Tekstili | Perde & Pencere Tekstili | Halı, Kilim & Paspas"
"perde-stor","3","ev-tekstili","Ev & Yaşam > Ev Tekstili > Perde & Stor","Perde & Stor","perde-stor","active","Ev & Yaşam","Perde & Pencere Tekstili","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"hali-kilim","3","ev-tekstili","Ev & Yaşam > Ev Tekstili > Halı & Kilim","Halı & Kilim","hali-kilim","active","Ev & Yaşam","Halı, Kilim & Paspas","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"battaniye-ortu-kirlent","3","ev-tekstili","Ev & Yaşam > Ev Tekstili > Battaniye, Örtü & Kırlent","Battaniye, Örtü & Kırlent","battaniye-ortu-kirlent","active","Ev & Yaşam","","","","PROVISIONAL_PROPOSAL","UNRESOLVED","LOW","YES","","NO","0","Provisional L2 candidates: Yatak & Uyku Ürünleri | Ev Tekstili | Perde & Pencere Tekstili | Halı, Kilim & Paspas"
"dekorasyon-aydinlatma","2","ev-yasam","Ev & Yaşam > Dekorasyon & Aydınlatma","Dekorasyon & Aydınlatma","dekorasyon-aydinlatma","active","Ev & Yaşam","","","","PROVISIONAL_PROPOSAL","SPLIT","MEDIUM","YES","","NO","3","Provisional L2 candidates: Dekorasyon & Duvar Aksesuarları | Aydınlatma | Halı, Kilim & Paspas"
"avize-tavan-aydinlatmasi","3","dekorasyon-aydinlatma","Ev & Yaşam > Dekorasyon & Aydınlatma > Avize & Tavan Aydınlatması","Avize & Tavan Aydınlatması","avize-tavan-aydinlatmasi","active","Ev & Yaşam","Aydınlatma","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"masa-lambader-gece-lambasi","3","dekorasyon-aydinlatma","Ev & Yaşam > Dekorasyon & Aydınlatma > Masa, Lambader & Gece Lambası","Masa, Lambader & Gece Lambası","masa-lambader-gece-lambasi","active","Ev & Yaşam","Aydınlatma","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"ampul-dekoratif-isik","3","dekorasyon-aydinlatma","Ev & Yaşam > Dekorasyon & Aydınlatma > Ampul & Dekoratif Işık","Ampul & Dekoratif Işık","ampul-dekoratif-isik","active","Ev & Yaşam","Dekorasyon & Duvar Aksesuarları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"ayna","3","dekorasyon-aydinlatma","Ev & Yaşam > Dekorasyon & Aydınlatma > Ayna","Ayna","ayna","active","Ev & Yaşam","Dekorasyon & Duvar Aksesuarları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"cerceve-duvar-dekoru","3","dekorasyon-aydinlatma","Ev & Yaşam > Dekorasyon & Aydınlatma > Çerçeve & Duvar Dekoru","Çerçeve & Duvar Dekoru","cerceve-duvar-dekoru","active","Ev & Yaşam","Dekorasyon & Duvar Aksesuarları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"duvar-masa-saati","3","dekorasyon-aydinlatma","Ev & Yaşam > Dekorasyon & Aydınlatma > Duvar & Masa Saati","Duvar & Masa Saati","duvar-masa-saati","active","Ev & Yaşam","Dekorasyon & Duvar Aksesuarları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"mum-oda-kokusu","3","dekorasyon-aydinlatma","Ev & Yaşam > Dekorasyon & Aydınlatma > Mum & Oda Kokusu","Mum & Oda Kokusu","mum-oda-kokusu","active","Ev & Yaşam","","","","PROVISIONAL_PROPOSAL","UNRESOLVED","LOW","YES","hazmat_review","NO","0","Provisional L2 candidates: Dekorasyon & Duvar Aksesuarları | Aydınlatma | Halı, Kilim & Paspas Policy/risk gate remains independent of taxonomy placement."
"banyo-duzenleme","2","ev-yasam","Ev & Yaşam > Banyo & Düzenleme","Banyo & Düzenleme","banyo-duzenleme","active","Ev & Yaşam","","","","PROVISIONAL_PROPOSAL","SPLIT","MEDIUM","YES","","NO","2","Provisional L2 candidates: Düzenleme & Saklama | Banyo Aksesuarları"
"banyo-aksesuar-seti","3","banyo-duzenleme","Ev & Yaşam > Banyo & Düzenleme > Banyo Aksesuar Seti","Banyo Aksesuar Seti","banyo-aksesuar-seti","active","Ev & Yaşam","Banyo Aksesuarları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"dus-perdesi-banyo-paspasi","3","banyo-duzenleme","Ev & Yaşam > Banyo & Düzenleme > Duş Perdesi & Banyo Paspası","Duş Perdesi & Banyo Paspası","dus-perdesi-banyo-paspasi","active","Ev & Yaşam","Banyo Aksesuarları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"camasir-sepeti","3","banyo-duzenleme","Ev & Yaşam > Banyo & Düzenleme > Çamaşır Sepeti","Çamaşır Sepeti","camasir-sepeti","active","Ev & Yaşam","Düzenleme & Saklama","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"saklama-kutusu-sepet","3","banyo-duzenleme","Ev & Yaşam > Banyo & Düzenleme > Saklama Kutusu & Sepet","Saklama Kutusu & Sepet","saklama-kutusu-sepet","active","Ev & Yaşam","Düzenleme & Saklama","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"aski-dolap-duzenleyici","3","banyo-duzenleme","Ev & Yaşam > Banyo & Düzenleme > Askı & Dolap Düzenleyici","Askı & Dolap Düzenleyici","aski-dolap-duzenleyici","active","Ev & Yaşam","Düzenleme & Saklama","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"ev-temizlik-tuketim-urunleri","2","ev-yasam","Ev & Yaşam > Ev Temizlik & Tüketim Ürünleri","Ev Temizlik & Tüketim Ürünleri","ev-temizlik-tuketim-urunleri","active","Ev & Yaşam","Ev Temizliği & Çamaşır Bakımı","","","PROVISIONAL_PROPOSAL","RENAME","MEDIUM","YES","","NO","1","Target is an unapproved L2 proposal; action becomes executable only after owner finalization."
"temizlik-deterjani","3","ev-temizlik-tuketim-urunleri","Ev & Yaşam > Ev Temizlik & Tüketim Ürünleri > Temizlik Deterjanı","Temizlik Deterjanı","temizlik-deterjani","active","Ev & Yaşam","Ev Temizliği & Çamaşır Bakımı","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","hazmat_review","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"camasir-bakim-urunu","3","ev-temizlik-tuketim-urunleri","Ev & Yaşam > Ev Temizlik & Tüketim Ürünleri > Çamaşır Bakım Ürünü","Çamaşır Bakım Ürünü","camasir-bakim-urunu","active","Ev & Yaşam","Ev Temizliği & Çamaşır Bakımı","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","hazmat_review","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"supurge-mop-temizlik-bezi","3","ev-temizlik-tuketim-urunleri","Ev & Yaşam > Ev Temizlik & Tüketim Ürünleri > Süpürge, Mop & Temizlik Bezi","Süpürge, Mop & Temizlik Bezi","supurge-mop-temizlik-bezi","active","Ev & Yaşam","Ev Temizliği & Çamaşır Bakımı","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"ev-kagit-urunleri","3","ev-temizlik-tuketim-urunleri","Ev & Yaşam > Ev Temizlik & Tüketim Ürünleri > Kağıt Ürünleri","Kağıt Ürünleri","ev-kagit-urunleri","active","Ev & Yaşam","Ev Temizliği & Çamaşır Bakımı","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"cop-torbasi-ev-eldiveni","3","ev-temizlik-tuketim-urunleri","Ev & Yaşam > Ev Temizlik & Tüketim Ürünleri > Çöp Torbası & Ev Eldiveni","Çöp Torbası & Ev Eldiveni","cop-torbasi-ev-eldiveni","active","Ev & Yaşam","Ev Temizliği & Çamaşır Bakımı","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"zuccaciye-mutfak","1","","Züccaciye & Mutfak","Züccaciye & Mutfak","zuccaciye-mutfak","active","Züccaciye & Mutfak","","","","CANONICAL_FINAL","KEEP","HIGH","NO","","NO","1",""
"pisirme-gerecleri","2","zuccaciye-mutfak","Züccaciye & Mutfak > Pişirme Gereçleri","Pişirme Gereçleri","pisirme-gerecleri","active","Züccaciye & Mutfak","","","","PROVISIONAL_PROPOSAL","SPLIT","MEDIUM","YES","","NO","2","Provisional L2 candidates: Tencere, Tava & Pişirme Kapları | Fırınlama & Pişirme Gereçleri"
"tencere-seti","3","pisirme-gerecleri","Züccaciye & Mutfak > Pişirme Gereçleri > Tencere & Tencere Seti","Tencere & Tencere Seti","tencere-seti","active","Züccaciye & Mutfak","Tencere, Tava & Pişirme Kapları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"tava-sahan","3","pisirme-gerecleri","Züccaciye & Mutfak > Pişirme Gereçleri > Tava & Sahan","Tava & Sahan","tava-sahan","active","Züccaciye & Mutfak","Tencere, Tava & Pişirme Kapları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"duduklu-tencere","3","pisirme-gerecleri","Züccaciye & Mutfak > Pişirme Gereçleri > Düdüklü Tencere","Düdüklü Tencere","duduklu-tencere","active","Züccaciye & Mutfak","Tencere, Tava & Pişirme Kapları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","safety_critical","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"caydanlik-cezve","3","pisirme-gerecleri","Züccaciye & Mutfak > Pişirme Gereçleri > Çaydanlık & Cezve","Çaydanlık & Cezve","caydanlik-cezve","active","Züccaciye & Mutfak","","","","PROVISIONAL_PROPOSAL","UNRESOLVED","LOW","YES","","NO","0","Provisional L2 candidates: Tencere, Tava & Pişirme Kapları | Fırınlama & Pişirme Gereçleri"
"firin-kabi-tepsi","3","pisirme-gerecleri","Züccaciye & Mutfak > Pişirme Gereçleri > Fırın Kabı & Tepsi","Fırın Kabı & Tepsi","firin-kabi-tepsi","active","Züccaciye & Mutfak","Fırınlama & Pişirme Gereçleri","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"kek-kalibi-pisirme-kalibi","3","pisirme-gerecleri","Züccaciye & Mutfak > Pişirme Gereçleri > Kek Kalıbı & Pişirme Kalıbı","Kek Kalıbı & Pişirme Kalıbı","kek-kalibi-pisirme-kalibi","active","Züccaciye & Mutfak","","","","PROVISIONAL_PROPOSAL","UNRESOLVED","LOW","YES","","NO","0","Provisional L2 candidates: Tencere, Tava & Pişirme Kapları | Fırınlama & Pişirme Gereçleri"
"hazirlik-kesme-gerecleri","2","zuccaciye-mutfak","Züccaciye & Mutfak > Hazırlık & Kesme Gereçleri","Hazırlık & Kesme Gereçleri","hazirlik-kesme-gerecleri","active","Züccaciye & Mutfak","","","","PROVISIONAL_PROPOSAL","SPLIT","MEDIUM","YES","","NO","2","Provisional L2 candidates: Mutfak Hazırlık Gereçleri | Bıçak & Kesme Gereçleri"
"mutfak-bicagi-bicak-seti","3","hazirlik-kesme-gerecleri","Züccaciye & Mutfak > Hazırlık & Kesme Gereçleri > Mutfak Bıçağı & Bıçak Seti","Mutfak Bıçağı & Bıçak Seti","mutfak-bicagi-bicak-seti","active","Züccaciye & Mutfak","Bıçak & Kesme Gereçleri","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","safety_critical","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"kesme-tahtasi","3","hazirlik-kesme-gerecleri","Züccaciye & Mutfak > Hazırlık & Kesme Gereçleri > Kesme Tahtası","Kesme Tahtası","kesme-tahtasi","active","Züccaciye & Mutfak","Bıçak & Kesme Gereçleri","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"rende-soyacak-dilimleyici","3","hazirlik-kesme-gerecleri","Züccaciye & Mutfak > Hazırlık & Kesme Gereçleri > Rende, Soyacak & Dilimleyici","Rende, Soyacak & Dilimleyici","rende-soyacak-dilimleyici","active","Züccaciye & Mutfak","Mutfak Hazırlık Gereçleri","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"karistirma-kabi-olcu-gereci","3","hazirlik-kesme-gerecleri","Züccaciye & Mutfak > Hazırlık & Kesme Gereçleri > Karıştırma Kabı & Ölçü Gereci","Karıştırma Kabı & Ölçü Gereci","karistirma-kabi-olcu-gereci","active","Züccaciye & Mutfak","Mutfak Hazırlık Gereçleri","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"mutfak-el-aleti","3","hazirlik-kesme-gerecleri","Züccaciye & Mutfak > Hazırlık & Kesme Gereçleri > Mutfak El Aleti","Mutfak El Aleti","mutfak-el-aleti","active","Züccaciye & Mutfak","Mutfak Hazırlık Gereçleri","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"sofra-servis","2","zuccaciye-mutfak","Züccaciye & Mutfak > Sofra & Servis","Sofra & Servis","sofra-servis","active","Züccaciye & Mutfak","","","","PROVISIONAL_PROPOSAL","SPLIT","MEDIUM","YES","","NO","3","Provisional L2 candidates: Sofra & Yemek Takımları | Çatal, Kaşık & Servis Gereçleri | Mutfak Tekstili"
"yemek-takimi","3","sofra-servis","Züccaciye & Mutfak > Sofra & Servis > Yemek Takımı","Yemek Takımı","yemek-takimi","active","Züccaciye & Mutfak","Sofra & Yemek Takımları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"tabak-kase","3","sofra-servis","Züccaciye & Mutfak > Sofra & Servis > Tabak & Kase","Tabak & Kase","tabak-kase","active","Züccaciye & Mutfak","Çatal, Kaşık & Servis Gereçleri","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
