"L1","L2","L3","L4","LEAF_YN","NODE_STATE","POLICY_CLASS","PRIMARY_DOMAIN","FACET_NOTES","SYNONYM_NOTES","OWNER_DECISION_REQUIRED","PROFESSIONAL_REVIEW_REQUIRED","SOURCE_NOTES"
"Anne & Bebek","Bebek Bezi & Alt Bakım","Bebek Bezleri","Tek Kullanımlık Bebek Bezleri","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Bezi & Alt Bakım","Bebek Bezleri","Yıkanabilir Bebek Bezleri","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Bezi & Alt Bakım","Bebek Bezleri","Yüzme Bezleri","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Bezi & Alt Bakım","Alt Değiştirme Pedleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Bezi & Alt Bakım","Bebek Islak Mendil & Temizleme Ürünleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Bezi & Alt Bakım","Bez Kovası & Yedekleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Bezi & Alt Bakım","Alt Bakım Koruma Ürünleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Banyo, Bakım & Hijyen","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Banyo, Bakım & Hijyen","Bebek Küveti & Banyo Destekleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Banyo, Bakım & Hijyen","Bebek Havlusu & Banyo Tekstili","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Banyo, Bakım & Hijyen","Bebek Bakım Setleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Banyo, Bakım & Hijyen","Medikal İddiasız Burun Aspiratörleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Banyo, Bakım & Hijyen","Bebek Hijyen Aksesuarları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Arabaları & Taşıma","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Arabaları & Taşıma","Bebek Arabaları","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Arabaları & Taşıma","Bebek Arabaları","Standart Bebek Arabaları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Arabaları & Taşıma","Bebek Arabaları","Hafif & Kabin Tipi Bebek Arabaları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Arabaları & Taşıma","Bebek Arabaları","İkiz & Çoklu Bebek Arabaları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Arabaları & Taşıma","Puset & Portbebeler","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Arabaları & Taşıma","Kanguru, Sling & Taşıyıcılar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Arabaları & Taşıma","Bebek Arabası Aksesuarları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Oto Koltukları & Seyahat Güvenliği","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Oto Koltukları & Seyahat Güvenliği","Bebek & Çocuk Oto Koltukları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Oto Koltukları & Seyahat Güvenliği","Yükseltici Koltuklar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Oto Koltukları & Seyahat Güvenliği","Oto Koltuğu Bazası & Adaptörleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Oto Koltukları & Seyahat Güvenliği","Çocuk Seyahat Güvenlik Aksesuarları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Odası & Uyku","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Odası & Uyku","Beşik & Bebek Karyolaları","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Odası & Uyku","Beşik & Bebek Karyolaları","Beşikler","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Odası & Uyku","Beşik & Bebek Karyolaları","Bebek Karyolaları & Anne Yanı Yataklar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Odası & Uyku","Park Yataklar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Odası & Uyku","Bebek Yatakları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Odası & Uyku","Bebek Uyku Tekstili & Uyku Tulumları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Odası & Uyku","Alt Değiştirme Mobilyaları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Güvenlik & Ev İçi Koruma","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Güvenlik & Ev İçi Koruma","Bebek Güvenlik Kapıları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Güvenlik & Ev İçi Koruma","Dolap & Çekmece Kilitleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Güvenlik & Ev İçi Koruma","Köşe & Kenar Koruyucuları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Güvenlik & Ev İçi Koruma","Priz Koruyucuları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Bebek Güvenlik & Ev İçi Koruma","Yatak Bariyerleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Hamilelik & Lohusalık Ürünleri","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Hamilelik & Lohusalık Ürünleri","Hamile Destek Yastıkları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Hamilelik & Lohusalık Ürünleri","Medikal İddiasız Hamile Destekleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Anne & Bebek","Hamilelik & Lohusalık Ürünleri","Lohusa Pedleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Anne & Bebek","age/weight; material; safety standard; vehicle compatibility; condition; recall evidence remain facets","See Anne & Bebek candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
