"TERM_ID","TERM","TERM_TYPE","EXPECTED_L1","EXPECTED_L2","CANONICAL_NODE_STATE","AMBIGUOUS","ALTERNATIVE_DOMAIN","NOTES"
"TERM-000469","anahtar","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","El Aletleri & Atölye Ekipmanları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000470","pense","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","El Aletleri & Atölye Ekipmanları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000471","Elektrikli & Akülü El Aletleri","CANONICAL_CATEGORY_NAME","Yapı, Hırdavat & Tesisat","Elektrikli & Akülü El Aletleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000472","power tools","ENGLISH_LOANWORD","Yapı, Hırdavat & Tesisat","Elektrikli & Akülü El Aletleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000473","şarjlı alet","SEARCH_SYNONYM","Yapı, Hırdavat & Tesisat","Elektrikli & Akülü El Aletleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000474","matkap","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Elektrikli & Akülü El Aletleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000475","taşlama","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Elektrikli & Akülü El Aletleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000476","Alet Uçları, Aksesuarları & Sarfları","CANONICAL_CATEGORY_NAME","Yapı, Hırdavat & Tesisat","Alet Uçları, Aksesuarları & Sarfları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000477","bit","SEARCH_SYNONYM","Yapı, Hırdavat & Tesisat","Alet Uçları, Aksesuarları & Sarfları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000478","uç seti","SEARCH_SYNONYM","Yapı, Hırdavat & Tesisat","Alet Uçları, Aksesuarları & Sarfları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000479","disk","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Alet Uçları, Aksesuarları & Sarfları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000480","blade","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Alet Uçları, Aksesuarları & Sarfları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000481","Bağlantı Elemanları & Nalburiye","CANONICAL_CATEGORY_NAME","Yapı, Hırdavat & Tesisat","Bağlantı Elemanları & Nalburiye","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000482","fastener","ENGLISH_LOANWORD","Yapı, Hırdavat & Tesisat","Bağlantı Elemanları & Nalburiye","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000483","vida","SEARCH_SYNONYM","Yapı, Hırdavat & Tesisat","Bağlantı Elemanları & Nalburiye","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000484","dübel","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Bağlantı Elemanları & Nalburiye","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000485","civata","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Bağlantı Elemanları & Nalburiye","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000486","Ölçüm, Test & İşaretleme","CANONICAL_CATEGORY_NAME","Yapı, Hırdavat & Tesisat","Ölçüm, Test & İşaretleme","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000487","measuring tool","SEARCH_SYNONYM","Yapı, Hırdavat & Tesisat","Ölçüm, Test & İşaretleme","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000488","metre","SEARCH_SYNONYM","Yapı, Hırdavat & Tesisat","Ölçüm, Test & İşaretleme","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000489","terazi","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Ölçüm, Test & İşaretleme","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000490","test cihazı","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Ölçüm, Test & İşaretleme","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000491","Boya, Kaplama & Yüzey Hazırlama","CANONICAL_CATEGORY_NAME","Yapı, Hırdavat & Tesisat","Boya, Kaplama & Yüzey Hazırlama","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000492","paint","ENGLISH_LOANWORD","Yapı, Hırdavat & Tesisat","Boya, Kaplama & Yüzey Hazırlama","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000493","vernik","SEARCH_SYNONYM","Yapı, Hırdavat & Tesisat","Boya, Kaplama & Yüzey Hazırlama","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000494","astar","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Boya, Kaplama & Yüzey Hazırlama","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000495","boya malzemesi","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Boya, Kaplama & Yüzey Hazırlama","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000496","Yapıştırıcı, Dolgu & Yapı Kimyasalları","CANONICAL_CATEGORY_NAME","Yapı, Hırdavat & Tesisat","Yapıştırıcı, Dolgu & Yapı Kimyasalları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000497","adhesive","ENGLISH_LOANWORD","Yapı, Hırdavat & Tesisat","Yapıştırıcı, Dolgu & Yapı Kimyasalları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000498","silikon","SEARCH_SYNONYM","Yapı, Hırdavat & Tesisat","Yapıştırıcı, Dolgu & Yapı Kimyasalları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000499","mastik","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Yapıştırıcı, Dolgu & Yapı Kimyasalları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000500","epoksi","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Yapıştırıcı, Dolgu & Yapı Kimyasalları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000501","Yapı Malzemeleri","CANONICAL_CATEGORY_NAME","Yapı, Hırdavat & Tesisat","Yapı Malzemeleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000502","construction material","ENGLISH_LOANWORD","Yapı, Hırdavat & Tesisat","Yapı Malzemeleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000503","inşaat malzemesi","SEARCH_SYNONYM","Yapı, Hırdavat & Tesisat","Yapı Malzemeleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000504","izolasyon","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Yapı Malzemeleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000505","Yapı Malzeme","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Yapı Malzemeleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000506","Su Tesisatı & Armatürler","CANONICAL_CATEGORY_NAME","Yapı, Hırdavat & Tesisat","Su Tesisatı & Armatürler","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000507","plumbing","ENGLISH_LOANWORD","Yapı, Hırdavat & Tesisat","Su Tesisatı & Armatürler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000508","sıhhi tesisat","SEARCH_SYNONYM","Yapı, Hırdavat & Tesisat","Su Tesisatı & Armatürler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000509","musluk","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Su Tesisatı & Armatürler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000510","batarya","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Su Tesisatı & Armatürler","PROPOSED_FOR_OWNER_REVIEW","YES","Tesisat armatürü / elektrik bataryası","Controlled discovery term; does not change taxonomy ownership."
"TERM-000511","Elektrik Tesisatı Malzemeleri","CANONICAL_CATEGORY_NAME","Yapı, Hırdavat & Tesisat","Elektrik Tesisatı Malzemeleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000512","electrical supplies","ENGLISH_LOANWORD","Yapı, Hırdavat & Tesisat","Elektrik Tesisatı Malzemeleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000513","elektrik malzemesi","SEARCH_SYNONYM","Yapı, Hırdavat & Tesisat","Elektrik Tesisatı Malzemeleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000514","priz","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Elektrik Tesisatı Malzemeleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000515","kablo","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Elektrik Tesisatı Malzemeleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000516","Isıtma, Gaz & Havalandırma Tesisatı","CANONICAL_CATEGORY_NAME","Yapı, Hırdavat & Tesisat","Isıtma, Gaz & Havalandırma Tesisatı","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000517","HVAC component","SEARCH_SYNONYM","Yapı, Hırdavat & Tesisat","Isıtma, Gaz & Havalandırma Tesisatı","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000518","kalorifer","SEARCH_SYNONYM","Yapı, Hırdavat & Tesisat","Isıtma, Gaz & Havalandırma Tesisatı","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000519","gaz tesisatı","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Isıtma, Gaz & Havalandırma Tesisatı","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000520","menfez","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Isıtma, Gaz & Havalandırma Tesisatı","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000521","Kilit, Kapı & Pencere Donanımları","CANONICAL_CATEGORY_NAME","Yapı, Hırdavat & Tesisat","Kilit, Kapı & Pencere Donanımları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000522","lock","ENGLISH_LOANWORD","Yapı, Hırdavat & Tesisat","Kilit, Kapı & Pencere Donanımları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000523","kapı kolu","SEARCH_SYNONYM","Yapı, Hırdavat & Tesisat","Kilit, Kapı & Pencere Donanımları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000524","pencere aksesuarı","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Kilit, Kapı & Pencere Donanımları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000525","silindir","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Kilit, Kapı & Pencere Donanımları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000526","Kaynak, Lehim & Metal İşleme","CANONICAL_CATEGORY_NAME","Yapı, Hırdavat & Tesisat","Kaynak, Lehim & Metal İşleme","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000527","welding","ENGLISH_LOANWORD","Yapı, Hırdavat & Tesisat","Kaynak, Lehim & Metal İşleme","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000528","soldering","ENGLISH_LOANWORD","Yapı, Hırdavat & Tesisat","Kaynak, Lehim & Metal İşleme","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000529","havya","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Kaynak, Lehim & Metal İşleme","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000530","kaynak makinesi","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","Kaynak, Lehim & Metal İşleme","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000531","İş Güvenliği & Koruyucu Donanım","CANONICAL_CATEGORY_NAME","Yapı, Hırdavat & Tesisat","İş Güvenliği & Koruyucu Donanım","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000532","PPE","COMMON_ABBREVIATION","Yapı, Hırdavat & Tesisat","İş Güvenliği & Koruyucu Donanım","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000533","KKD","COMMON_ABBREVIATION","Yapı, Hırdavat & Tesisat","İş Güvenliği & Koruyucu Donanım","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000534","iş güvenliği","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","İş Güvenliği & Koruyucu Donanım","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000535","baret","COLLOQUIAL_TURKISH_TERM","Yapı, Hırdavat & Tesisat","İş Güvenliği & Koruyucu Donanım","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000536","Otomobil Yedek Parçaları","CANONICAL_CATEGORY_NAME","Otomotiv & Motosiklet","Otomobil Yedek Parçaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000537","oto yedek parça","SEARCH_SYNONYM","Otomotiv & Motosiklet","Otomobil Yedek Parçaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000538","araba parçası","SEARCH_SYNONYM","Otomotiv & Motosiklet","Otomobil Yedek Parçaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000539","otomobil parçası","COLLOQUIAL_TURKISH_TERM","Otomotiv & Motosiklet","Otomobil Yedek Parçaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000540","Otomobil Yedek Parça","COLLOQUIAL_TURKISH_TERM","Otomotiv & Motosiklet","Otomobil Yedek Parçaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000541","Motosiklet Yedek Parçaları","CANONICAL_CATEGORY_NAME","Otomotiv & Motosiklet","Motosiklet Yedek Parçaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000542","motor yedek parça","SEARCH_SYNONYM","Otomotiv & Motosiklet","Motosiklet Yedek Parçaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000543","motosiklet parçası","SEARCH_SYNONYM","Otomotiv & Motosiklet","Motosiklet Yedek Parçaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000544","moto parça","COLLOQUIAL_TURKISH_TERM","Otomotiv & Motosiklet","Motosiklet Yedek Parçaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000545","Motosiklet Yedek Parça","COLLOQUIAL_TURKISH_TERM","Otomotiv & Motosiklet","Motosiklet Yedek Parçaları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000546","Araç İçi Aksesuarları","CANONICAL_CATEGORY_NAME","Otomotiv & Motosiklet","Araç İçi Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000547","oto iç aksesuar","SEARCH_SYNONYM","Otomotiv & Motosiklet","Araç İçi Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000548","araba içi aksesuar","SEARCH_SYNONYM","Otomotiv & Motosiklet","Araç İçi Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000549","iç trim","COLLOQUIAL_TURKISH_TERM","Otomotiv & Motosiklet","Araç İçi Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000550","Araç İçi Aksesuar","COLLOQUIAL_TURKISH_TERM","Otomotiv & Motosiklet","Araç İçi Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000551","Araç Dış Aksesuarları","CANONICAL_CATEGORY_NAME","Otomotiv & Motosiklet","Araç Dış Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000552","oto dış aksesuar","SEARCH_SYNONYM","Otomotiv & Motosiklet","Araç Dış Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000553","dış trim","SEARCH_SYNONYM","Otomotiv & Motosiklet","Araç Dış Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000554","tavan aksesuarı","COLLOQUIAL_TURKISH_TERM","Otomotiv & Motosiklet","Araç Dış Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000555","Araç Dış Aksesuar","COLLOQUIAL_TURKISH_TERM","Otomotiv & Motosiklet","Araç Dış Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000556","Lastik, Jant & Tekerlek Ürünleri","CANONICAL_CATEGORY_NAME","Otomotiv & Motosiklet","Lastik, Jant & Tekerlek Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000557","oto lastik","SEARCH_SYNONYM","Otomotiv & Motosiklet","Lastik, Jant & Tekerlek Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000558","motor lastiği","SEARCH_SYNONYM","Otomotiv & Motosiklet","Lastik, Jant & Tekerlek Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000559","jant","COLLOQUIAL_TURKISH_TERM","Otomotiv & Motosiklet","Lastik, Jant & Tekerlek Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
